fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
21,0.7441860465116279,0.7142857142857143,0.7727272727272727,0.75,0.7317073170731706,0.7429320641539521,0.8225108225108225,0.48807056260589954,0.7435064935064934
22,0.5813953488372093,0.6666666666666666,0.5,0.56,0.6086956521739131,0.5773502691896257,0.699134199134199,0.16887426837300737,0.5833333333333333
23,0.627906976744186,0.55,0.6956521739130435,0.6111111111111112,0.5789473684210527,0.6185537128270866,0.6934782608695652,0.24836664497907976,0.6228260869565218
24,0.7441860465116279,0.7,0.782608695652174,0.7368421052631579,0.717948717948718,0.7401527456927534,0.782608695652174,0.4847207788094203,0.741304347826087
25,0.7380952380952381,0.75,0.7272727272727273,0.7142857142857143,0.7317073170731706,0.7385489458759964,0.7886363636363636,0.4767312946227962,0.7386363636363636
26,0.6511627906976745,0.6666666666666666,0.6363636363636364,0.6363636363636364,0.6511627906976744,0.6513389472789296,0.8246753246753247,0.30303030303030304,0.6515151515151515
27,0.7209302325581395,0.6666666666666666,0.7727272727272727,0.7368421052631579,0.7,0.7177405625652734,0.7402597402597403,0.4422752420002018,0.7196969696969697
28,0.6511627906976745,0.75,0.5652173913043478,0.6,0.6666666666666665,0.6510860492118233,0.6695652173913043,0.31870056214129705,0.6576086956521738
29,0.813953488372093,0.8,0.8260869565217391,0.8,0.8000000000000002,0.8129388446970605,0.8108695652173913,0.6260869565217392,0.8130434782608695
30,0.7142857142857143,0.5,0.9090909090909091,0.8333333333333334,0.625,0.674199862463242,0.7636363636363637,0.45226701686664544,0.7045454545454546
31,0.813953488372093,0.8095238095238095,0.8181818181818182,0.8095238095238095,0.8095238095238095,0.8138413004619895,0.8333333333333333,0.6277056277056277,0.8138528138528138
32,0.6976744186046512,0.5714285714285714,0.8181818181818182,0.75,0.6486486486486486,0.6837634587578277,0.7229437229437229,0.40291148201269017,0.6948051948051948
33,0.7441860465116279,0.65,0.8260869565217391,0.7647058823529411,0.7027027027027027,0.732773172092927,0.8043478260869565,0.48568429935360197,0.7380434782608696
34,0.6976744186046512,0.8,0.6086956521739131,0.64,0.7111111111111111,0.6978227007909176,0.7760869565217392,0.4132117633280265,0.7043478260869566
35,0.6190476190476191,0.5,0.7272727272727273,0.625,0.5555555555555556,0.6030226891555273,0.6,0.2337367475021143,0.6136363636363636
