fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
24,0.8372093023255814,0.9,0.782608695652174,0.782608695652174,0.8372093023255814,0.8392543274162824,0.8869565217391304,0.6826086956521739,0.841304347826087
25,0.8809523809523809,0.85,0.9090909090909091,0.8947368421052632,0.8717948717948718,0.8790490729915326,0.9045454545454545,0.7616920277666713,0.8795454545454545
26,0.813953488372093,0.7619047619047619,0.8636363636363636,0.8421052631578947,0.8,0.8111773283374345,0.8787878787878788,0.6296430785126026,0.8127705627705628
27,0.6744186046511628,0.8095238095238095,0.5454545454545454,0.6296296296296297,0.7083333333333334,0.6644986392449886,0.7727272727272727,0.3670971280560066,0.6774891774891775
28,0.7674418604651163,0.75,0.782608695652174,0.75,0.75,0.7661308776828738,0.85,0.532608695652174,0.7663043478260869
29,0.7906976744186046,0.8,0.782608695652174,0.7619047619047619,0.7804878048780488,0.7912565680749445,0.8739130434782609,0.5813462701261382,0.791304347826087
30,0.7619047619047619,0.6,0.9090909090909091,0.8571428571428571,0.7058823529411764,0.7385489458759964,0.8363636363636363,0.5393598899705937,0.7545454545454545
31,0.8604651162790697,0.9047619047619048,0.8181818181818182,0.8260869565217391,0.8636363636363636,0.8603834844182798,0.9112554112554112,0.724513635157202,0.8614718614718615
32,0.6744186046511628,0.6666666666666666,0.6818181818181818,0.6666666666666666,0.6666666666666666,0.674199862463242,0.7900432900432901,0.3484848484848485,0.6742424242424242
33,0.7906976744186046,0.75,0.8260869565217391,0.7894736842105263,0.7692307692307692,0.7871246517492031,0.7782608695652175,0.5786081368671009,0.7880434782608696
34,0.7209302325581395,0.8,0.6521739130434783,0.6666666666666666,0.7272727272727272,0.7223151185146152,0.8456521739130435,0.4541528017673848,0.7260869565217392
35,0.6666666666666666,0.6,0.7272727272727273,0.6666666666666666,0.631578947368421,0.6605782590758164,0.7613636363636362,0.3302891295379082,0.6636363636363636
36,0.627906976744186,0.6190476190476191,0.6363636363636364,0.6190476190476191,0.6190476190476191,0.6276459144608478,0.7316017316017316,0.2554112554112554,0.6277056277056277
37,0.7906976744186046,0.7142857142857143,0.8636363636363636,0.8333333333333334,0.7692307692307692,0.7854190708679775,0.9112554112554112,0.5855770085141944,0.788961038961039
38,0.813953488372093,0.85,0.782608695652174,0.7727272727272727,0.8095238095238095,0.8156086017841817,0.8304347826086956,0.6312379276369634,0.816304347826087
39,0.813953488372093,0.8,0.8260869565217391,0.8,0.8000000000000002,0.8129388446970605,0.9282608695652174,0.6260869565217392,0.8130434782608695
40,0.6904761904761905,0.6,0.7727272727272727,0.7058823529411765,0.6486486486486486,0.6809084840390547,0.8136363636363636,0.37924777785156183,0.6863636363636363
